uri	Nom de la catégorie	Source de la catégorie	Libellé en français	Description	Est tête d'arborescence	Terme Générique	Terme Spécifique	Cet item dans catégorie INIST	Cette ressource dans ISTEX	Nom du jeu de données	Description du jeu de données	Modèle conceptuel	Créateur	Editeur	Date de Création	Licence	Site de la licence
ark:/67375/Q4W-N4SXQB76-H	Family Studies	http://www.science-metrix.com/fr/classification	Études de la famille			Social Sciences			"categories.scienceMetrix.raw:(""family studies"")"	Jeu de données catégories Science-Metrix	Ce jeu correspond au choix de documenter des données ISTEX et plus particulièrement les catégories Science-Metrix. Ces catégories ont fait l'objet d'une structuration hiérarchique au format SKOS après enrichissement, et d'un alignement avec les catégories Inist.	https://docs.google.com/drawings/d/1DtaYjhujWku1bKoAHdcCez2DSzneDXTQz61mqQKMskA/pub?w=960&h=720	ISTEX	LODEX team	2017-06-09	Les données mise en ligne dans le cadre de cette expérimentation sont issues des métadonnées ISTEX.  Comme les métadonnées ISTEX, elles sont  placées sous le régime de la licence ouverte/open licence Etalab 	2017-06-09
ark:/67375/Q4W-W2KVKV45-T	Biotechnology	http://www.science-metrix.com/fr/classification	Biotechnologie	L'OCDE définit la biotechnologie comme « l'application des principes scientifiques et de l'ingénierie à la transformation de matériaux par des agents biologiques pour produire des biens et services ».		Enabling & Strategic Technologies		https://inist-category.data.istex.fr/ark:/67375/RZL-11ZFRTC3-3	"categories.scienceMetrix.raw:(""biotechnology"")"	Jeu de données catégories Science-Metrix	Ce jeu correspond au choix de documenter des données ISTEX et plus particulièrement les catégories Science-Metrix. Ces catégories ont fait l'objet d'une structuration hiérarchique au format SKOS après enrichissement, et d'un alignement avec les catégories Inist.	https://docs.google.com/drawings/d/1DtaYjhujWku1bKoAHdcCez2DSzneDXTQz61mqQKMskA/pub?w=960&h=720	ISTEX	LODEX team	2017-06-09	Les données mise en ligne dans le cadre de cette expérimentation sont issues des métadonnées ISTEX.  Comme les métadonnées ISTEX, elles sont  placées sous le régime de la licence ouverte/open licence Etalab 	2017-06-09
ark:/67375/Q4W-KFBNCBKM-F	Philosophy & Theology	http://www.science-metrix.com/fr/classification	Philosophie & théologie			Arts & Humanities	Applied Ethics ; Philosophy ; Religions & Theology ; Visual & Performing Arts ; Drama & Theater ; Folklore ; Music	https://inist-category.data.istex.fr/ark:/67375/RZL-KBJ580C8-F	"categories.scienceMetrix.raw:(""philosophy & theology"")"	Jeu de données catégories Science-Metrix	Ce jeu correspond au choix de documenter des données ISTEX et plus particulièrement les catégories Science-Metrix. Ces catégories ont fait l'objet d'une structuration hiérarchique au format SKOS après enrichissement, et d'un alignement avec les catégories Inist.	https://docs.google.com/drawings/d/1DtaYjhujWku1bKoAHdcCez2DSzneDXTQz61mqQKMskA/pub?w=960&h=720	ISTEX	LODEX team	2017-06-09	Les données mise en ligne dans le cadre de cette expérimentation sont issues des métadonnées ISTEX.  Comme les métadonnées ISTEX, elles sont  placées sous le régime de la licence ouverte/open licence Etalab 	2017-06-09
ark:/67375/Q4W-191ZP329-T	Physiology	http://www.science-metrix.com/fr/classification	Physiologie	La physiologie (du grec φύσις, phusis, la nature, et λόγος, logos, l'étude, la science) étudie le rôle, le fonctionnement et l'organisation mécanique, physique et biochimique des organismes vivants et de leurs composants (organes, tissus, cellules et organites cellulaires). La physiologie étudie également les interactions entre un organisme vivant et son environnement. 		Anatomy & Morphology		https://inist-category.data.istex.fr/ark:/67375/RZL-DKZ18DDV-4	"categories.scienceMetrix.raw:(""physiology"")"	Jeu de données catégories Science-Metrix	Ce jeu correspond au choix de documenter des données ISTEX et plus particulièrement les catégories Science-Metrix. Ces catégories ont fait l'objet d'une structuration hiérarchique au format SKOS après enrichissement, et d'un alignement avec les catégories Inist.	https://docs.google.com/drawings/d/1DtaYjhujWku1bKoAHdcCez2DSzneDXTQz61mqQKMskA/pub?w=960&h=720	ISTEX	LODEX team	2017-06-09	Les données mise en ligne dans le cadre de cette expérimentation sont issues des métadonnées ISTEX.  Comme les métadonnées ISTEX, elles sont  placées sous le régime de la licence ouverte/open licence Etalab 	2017-06-09
ark:/67375/Q4W-VX4T678L-B	Plant Biology & Botany	http://www.science-metrix.com/fr/classification	Biologie végétale et botanique	La botanique est la science consacrée à l'étude des végétaux (du grec βοτανιϰή; féminin du mot βοτανιϰός qui signifie « qui concerne les herbes, les plantes »).  		Biology		https://inist-category.data.istex.fr/ark:/67375/RZL-XK5431GV-1	"categories.scienceMetrix.raw:(""plant biology & botany"")"	Jeu de données catégories Science-Metrix	Ce jeu correspond au choix de documenter des données ISTEX et plus particulièrement les catégories Science-Metrix. Ces catégories ont fait l'objet d'une structuration hiérarchique au format SKOS après enrichissement, et d'un alignement avec les catégories Inist.	https://docs.google.com/drawings/d/1DtaYjhujWku1bKoAHdcCez2DSzneDXTQz61mqQKMskA/pub?w=960&h=720	ISTEX	LODEX team	2017-06-09	Les données mise en ligne dans le cadre de cette expérimentation sont issues des métadonnées ISTEX.  Comme les métadonnées ISTEX, elles sont  placées sous le régime de la licence ouverte/open licence Etalab 	2017-06-09
ark:/67375/Q4W-XTK9HPB2-6	History	http://www.science-metrix.com/fr/classification	Histoire			Communication & Textual Studies		https://inist-category.data.istex.fr/ark:/67375/RZL-CQZJ2R3W-2	"categories.scienceMetrix.raw:(""history"")"	Jeu de données catégories Science-Metrix	Ce jeu correspond au choix de documenter des données ISTEX et plus particulièrement les catégories Science-Metrix. Ces catégories ont fait l'objet d'une structuration hiérarchique au format SKOS après enrichissement, et d'un alignement avec les catégories Inist.	https://docs.google.com/drawings/d/1DtaYjhujWku1bKoAHdcCez2DSzneDXTQz61mqQKMskA/pub?w=960&h=720	ISTEX	LODEX team	2017-06-09	Les données mise en ligne dans le cadre de cette expérimentation sont issues des métadonnées ISTEX.  Comme les métadonnées ISTEX, elles sont  placées sous le régime de la licence ouverte/open licence Etalab 	2017-06-09
ark:/67375/Q4W-M30WJ4M1-L	Polymers	http://www.science-metrix.com/fr/classification	Polymères	Les polymères (étymologie : du grec polus, plusieurs, et meros, partie) constituent une classe de matériaux. D'un point de vue chimique, un polymère est unemacromolécule (molécule constituée de la répétition de nombreuses sous-unités). 		Chemistry		https://inist-category.data.istex.fr/ark:/67375/RZL-G7VB90ZD-R	"categories.scienceMetrix.raw:(""polymers"")"	Jeu de données catégories Science-Metrix	Ce jeu correspond au choix de documenter des données ISTEX et plus particulièrement les catégories Science-Metrix. Ces catégories ont fait l'objet d'une structuration hiérarchique au format SKOS après enrichissement, et d'un alignement avec les catégories Inist.	https://docs.google.com/drawings/d/1DtaYjhujWku1bKoAHdcCez2DSzneDXTQz61mqQKMskA/pub?w=960&h=720	ISTEX	LODEX team	2017-06-09	Les données mise en ligne dans le cadre de cette expérimentation sont issues des métadonnées ISTEX.  Comme les métadonnées ISTEX, elles sont  placées sous le régime de la licence ouverte/open licence Etalab 	2017-06-09
ark:/67375/Q4W-XXHKHZSW-Q	Psychiatry	http://www.science-metrix.com/fr/classification	Psychiatrie	La psychiatrie est une spécialité médicale traitant de la maladie mentale. L'étymologie du mot provient du mot grec psyche (ψυχή), signifiant « âme ou esprit », et iatros qui signifie médecin (littéralement médecine de l'âme). 		Clinical Medicine		https://inist-category.data.istex.fr/ark:/67375/RZL-9BF3QCF9-V	"categories.scienceMetrix.raw:(""psychiatry"")"	Jeu de données catégories Science-Metrix	Ce jeu correspond au choix de documenter des données ISTEX et plus particulièrement les catégories Science-Metrix. Ces catégories ont fait l'objet d'une structuration hiérarchique au format SKOS après enrichissement, et d'un alignement avec les catégories Inist.	https://docs.google.com/drawings/d/1DtaYjhujWku1bKoAHdcCez2DSzneDXTQz61mqQKMskA/pub?w=960&h=720	ISTEX	LODEX team	2017-06-09	Les données mise en ligne dans le cadre de cette expérimentation sont issues des métadonnées ISTEX.  Comme les métadonnées ISTEX, elles sont  placées sous le régime de la licence ouverte/open licence Etalab 	2017-06-09
ark:/67375/Q4W-QDGG2L8Z-B	Sport, Leisure & Tourism	http://www.science-metrix.com/fr/classification	Sport, récréation et tourisme			Economics & Business			"categories.scienceMetrix.raw:(""sport, leisure & tourism"")"	Jeu de données catégories Science-Metrix	Ce jeu correspond au choix de documenter des données ISTEX et plus particulièrement les catégories Science-Metrix. Ces catégories ont fait l'objet d'une structuration hiérarchique au format SKOS après enrichissement, et d'un alignement avec les catégories Inist.	https://docs.google.com/drawings/d/1DtaYjhujWku1bKoAHdcCez2DSzneDXTQz61mqQKMskA/pub?w=960&h=720	ISTEX	LODEX team	2017-06-09	Les données mise en ligne dans le cadre de cette expérimentation sont issues des métadonnées ISTEX.  Comme les métadonnées ISTEX, elles sont  placées sous le régime de la licence ouverte/open licence Etalab 	2017-06-09
ark:/67375/Q4W-9KCC5662-3	Arts & Humanities	http://www.science-metrix.com/fr/classification	Arts & sciences humaines		Catégorie  Sciences Metrics			https://inist-category.data.istex.fr/ark:/67375/RZL-CQZJ2R3W-2	"categories.scienceMetrix.raw:(""arts & humanities"")"	Jeu de données catégories Science-Metrix	Ce jeu correspond au choix de documenter des données ISTEX et plus particulièrement les catégories Science-Metrix. Ces catégories ont fait l'objet d'une structuration hiérarchique au format SKOS après enrichissement, et d'un alignement avec les catégories Inist.	https://docs.google.com/drawings/d/1DtaYjhujWku1bKoAHdcCez2DSzneDXTQz61mqQKMskA/pub?w=960&h=720	ISTEX	LODEX team	2017-06-09	Les données mise en ligne dans le cadre de cette expérimentation sont issues des métadonnées ISTEX.  Comme les métadonnées ISTEX, elles sont  placées sous le régime de la licence ouverte/open licence Etalab 	2017-06-09
ark:/67375/Q4W-SSMC1QJM-N	Psychology & Cognitive Sciences	http://www.science-metrix.com/fr/classification	Psychologie & sciences cognitives			Health Sciences	Behavioral Science & Comparative Psychology ; Clinical Psychology ; Developmental & Child Psychology ; Experimental Psychology ; General Psychology & Cognitive Sciences ; Human Factors ; Psychoanalysis ; Social Psychology ;	https://inist-category.data.istex.fr/ark:/67375/RZL-Z5PK2LM9-B	"categories.scienceMetrix.raw:(""psychology & cognitive sciences"")"	Jeu de données catégories Science-Metrix	Ce jeu correspond au choix de documenter des données ISTEX et plus particulièrement les catégories Science-Metrix. Ces catégories ont fait l'objet d'une structuration hiérarchique au format SKOS après enrichissement, et d'un alignement avec les catégories Inist.	https://docs.google.com/drawings/d/1DtaYjhujWku1bKoAHdcCez2DSzneDXTQz61mqQKMskA/pub?w=960&h=720	ISTEX	LODEX team	2017-06-09	Les données mise en ligne dans le cadre de cette expérimentation sont issues des métadonnées ISTEX.  Comme les métadonnées ISTEX, elles sont  placées sous le régime de la licence ouverte/open licence Etalab 	2017-06-09
ark:/67375/Q4W-VHNSG22P-6	Industrial Engineering & Automation	http://www.science-metrix.com/fr/classification	Automatisation et génie industriel			Engineering		https://inist-category.data.istex.fr/ark:/67375/RZL-XCQ64HZT-0	"categories.scienceMetrix.raw:(""industrial engineering & automation"")"	Jeu de données catégories Science-Metrix	Ce jeu correspond au choix de documenter des données ISTEX et plus particulièrement les catégories Science-Metrix. Ces catégories ont fait l'objet d'une structuration hiérarchique au format SKOS après enrichissement, et d'un alignement avec les catégories Inist.	https://docs.google.com/drawings/d/1DtaYjhujWku1bKoAHdcCez2DSzneDXTQz61mqQKMskA/pub?w=960&h=720	ISTEX	LODEX team	2017-06-09	Les données mise en ligne dans le cadre de cette expérimentation sont issues des métadonnées ISTEX.  Comme les métadonnées ISTEX, elles sont  placées sous le régime de la licence ouverte/open licence Etalab 	2017-06-09
ark:/67375/Q4W-X16HBPRF-R	Rehabilitation	http://www.science-metrix.com/fr/classification	Réadaptation	En ergothérapie, la réadaptation ou réhabilitation est le processus visant à réduire les incapacités d'une personne.		Public Health & Health Services		https://inist-category.data.istex.fr/ark:/67375/RZL-Z9H1ZZBN-8	"categories.scienceMetrix.raw:(""rehabilitation"")"	Jeu de données catégories Science-Metrix	Ce jeu correspond au choix de documenter des données ISTEX et plus particulièrement les catégories Science-Metrix. Ces catégories ont fait l'objet d'une structuration hiérarchique au format SKOS après enrichissement, et d'un alignement avec les catégories Inist.	https://docs.google.com/drawings/d/1DtaYjhujWku1bKoAHdcCez2DSzneDXTQz61mqQKMskA/pub?w=960&h=720	ISTEX	LODEX team	2017-06-09	Les données mise en ligne dans le cadre de cette expérimentation sont issues des métadonnées ISTEX.  Comme les métadonnées ISTEX, elles sont  placées sous le régime de la licence ouverte/open licence Etalab 	2017-06-09
