uri;  ;Nom Etablissement;Description;Type d'Etablissement;Liste des ressources;Autre label;Modèle conceptuel;Site internet;Licence;Fournisseur d'identités;Créateur;Source fournisseur d'identités;Publication;Alignement dataBnf;Date de création;Adresse;Date de modification;Rue ;Ville;Pays;Code Postal
"uid:/ABES3JCCNVG3J";"Ayants droit à l'usage d' ISTEX";"École Nationale Supérieure d'Architecture de Nantes";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Enseignement Supérieur et Recherche";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.nantes.archi.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"6, quai François Mitterrand, BP 16202";"NANTES - CEDEX 2";"France";"44262"
"uid:/ABES3K81HZKQR";"Ayants droit à l'usage d' ISTEX";"ISFEC-IdF (Institut Supérieur de Formation de l'Enseignement Catholique)";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Enseignement Supérieur et Recherche";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"https://www.isfecafarec.net";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"39, rue Notre Dame des Champs";"PARIS";"France";"75006"
"uid:/ABES3KLENL70A";"Ayants droit à l'usage d' ISTEX";"Centre Hospitalier du Vinatier";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Centre hospitalier";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ch-le-vinatier.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"95, Boulevard Pinel, BP 300 39";"BRON";"France";"69678"
"uid:/ABES3KO2GIA3U";"Ayants droit à l'usage d' ISTEX";"Centre hospitalier Gérard Marchant";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Centre hospitalier";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"https://www.ch-marchant.fr/";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb12146628x";"30-08-2017";"";"31-07-2018";"134 route d'Espagne, BP 65714";"TOULOUSE- CEDEX1";"France";"31057"
"uid:/ABES3LTHOA8R4";"Ayants droit à l'usage d' ISTEX";"AgroParisTech";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles de formation spécialisée";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.agroparistech.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp1.agroparistech.fr/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=8052b5203d3635f67fa1";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11881983k";"30-08-2017";"";"31-07-2018";"1, avenue des Olympiades";"MASSY - CEDEX 1";"France";"91744"
"uid:/ABES3LTYU4XL4";"Ayants droit à l'usage d' ISTEX";"Université de Valenciennes et du Hainaut-Cambrésis";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.univ-valenciennes.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"urn:mace:cru.fr:federation:univ-valenciennes.fr ";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=9f5dd8b8e5f9a81db91b";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11865777n";"30-08-2017";"";"31-07-2018";"Campus Le Mont Houy";"VALENCIENNES - CEDEX 9";"France";"59313"
"uid:/ABES3MT6EXCLU";"Ayants droit à l'usage d' ISTEX";"IFP Energies nouvelles";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"EPIC/EPST";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ifpenergiesnouvelles.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb16592316d";"30-08-2017";"";"31-07-2018";"1&4, avenue de Bois Préau";"RUEIL MALMAISON";"France";"92852"
"uid:/ABES3OF4BUB0Y";"Ayants droit à l'usage d' ISTEX";"Université  Savoie Mont Blanc";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"https://www.univ-smb.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://shibboleth.univ-savoie.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=925b33a84af78540ece5";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11863008d";"30-08-2017";"";"31-07-2018";"27, rue Marcoz, 73011";"CHAMBÉRY";"France";"73011"
"uid:/ABES3ON817CVS";"Ayants droit à l'usage d' ISTEX";"AUDENCIA BUSINESS SCHOOL";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles de management";"/api/run/syndication";"AUDENCIA GROUP";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.audencia.com";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"8 route de la Jonelière, BP 31222";"NANTES - CEDEX 3";"France";"44312"
"uid:/ABES3QIE84A6C";"Ayants droit à l'usage d' ISTEX";"MAISON EUROPÉENNE DES SCIENCES DE L'HOMME ET DE LA SOCIÉTÉ";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Enseignement Supérieur et Recherche";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.meshs.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb166017424";"30-08-2017";"";"31-07-2018";"2 rue des Canonniers, BP 80217";"LILLE";"France";"59002"
"uid:/ABES3R13OD2YR";"Ayants droit à l'usage d' ISTEX";"Université Lille 2 Droit et Santé";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.univ-lille2.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"urn:mace:cru.fr:federation:univ-lille2.fr ";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=e628dba4b5b203189d0d";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11865799z";"30-08-2017";"";"31-07-2018";"1, place de Verdun";"LILLE";"France";"59045"
"uid:/ABES3RVJRUFGO";"Ayants droit à l'usage d' ISTEX";"Institut français d'archéologie orientale";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Enseignement Supérieur et Recherche";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ifao.egnet.net";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb118644589";"30-08-2017";"";"31-07-2018";"13, Rue Louveau , IFAO Bibliothèque. Ambafrance Le Caire";"CHÂTILLON - CEDEX 1";"France";"92438"
"uid:/ABES3TC2IX2IW";"Ayants droit à l'usage d' ISTEX";"ENSICAEN";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles d'ingénieurs";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ensicaen.fr/";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://shibboleth.ensicaen.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=ea36dc46269561c88d00";"Lodex team";"http://data.bnf.fr/ark:/12148/cb16153678h";"30-08-2017";"";"31-07-2018";"6 boulevard du Maréchal Juin";"CAEN";"France";"14050"
"uid:/ABES3TI7OVHRS";"Ayants droit à l'usage d' ISTEX";"Centre Hospitalier Intercommunal Poissy/Saint-Germain-en-Laye";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Grands établissements publics";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.chi-poissy-st-germain.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"10, rue du Champ Gaillard, CS 73082,  Cedex";"POISSY";"France";"78303"
"uid:/ABES3UO1LPCZX";"Ayants droit à l'usage d' ISTEX";"Bibliothèque de mathématiques et informatique - Université Blaise Pascal";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://math.univ-bpclermont.fr/biblio/index.php";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.univ-bpclermont.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=feefb7911c9c23bcb1ef";"Lodex team";"";"30-08-2017";"";"31-07-2018";"24, avenue des Landais, BP 80026";"AUBIERE";"France";"63171"
"uid:/ABES3WY91P2YB";"Ayants droit à l'usage d' ISTEX";"Bibliothèque Sainte Geneviève";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www-bsg.univ-paris1.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11873727t";"30-08-2017";"";"31-07-2018";"10, place du Panthéon";"PARIS";"France";"75005"
"uid:/ABES3XP81VJ6H";"Ayants droit à l'usage d' ISTEX";"Centre Hospitalier Régional Universitaire de Montpellier";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Centre hospitalier";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.chu-montpellier.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"371, av. du Doyen Gaston Giraud";"MONTPELLIER - CEDEX 5";"France";"34295"
"uid:/ABES3YCF38DVK";"Ayants droit à l'usage d' ISTEX";"École des Mines de Douai";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles d'ingénieurs";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.mines-douai.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"941, rue Charles Bourseul, BP 10838";"DOUAI";"France";"59508"
"uid:/ABES3ZFJBHFV2";"Ayants droit à l'usage d' ISTEX";"Université de Corse - Pasquale Paoli";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.univ-corse.fr/";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://shibboleth.univ-corse.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=f06c956c70bb03dcc842";"Lodex team";"http://data.bnf.fr/ark:/12148/cb12109342j";"30-08-2017";"";"31-07-2018";"Av. du 9 Septembre, Service Commun de la Documentation, BP 52";"CORTE";"France";"20250"
"uid:/ABES4CI2HM7KB";"Ayants droit à l'usage d' ISTEX";"Bibliothèque de la Faculté libre de théologie évangélique";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Enseignement Supérieur et Recherche";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://flte.fr/lire/bibliotheque/";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"85, avenue de Cherbourg";"VAUX-SUR-SEINE";"France";"78740"
"uid:/ABES4D78GY2ZL";"Ayants droit à l'usage d' ISTEX";"Centre d'études de l'emploi CEE";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Enseignement Supérieur et Recherche";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.cee-recherche.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb118627083";"30-08-2017";"";"31-07-2018";"Le Descartes I - 29 promenade Michel Simon";"NOISY-LE-GRAND - CEDEX 1";"France";"93166"
"uid:/ABES4FL9A1DD4";"Ayants droit à l'usage d' ISTEX";"Université d'Avignon et des Pays de Vaucluse";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.univ-avignon.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.univ-avignon.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=e5e321091147e35b63a0";"Lodex team";"http://data.bnf.fr/ark:/12148/cb118630010";"30-08-2017";"";"31-07-2018";"Bibliothèque centrale - 74, rue Louis Pasteur";"AVIGNON - CEDEX 1";"France";"84018"
